frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
42,52.46,56.04,17.09,12.05,182.6,189.0
43,53.42,56.07,17.09,12.05,182.6,188.93
44,54.21,56.63,17.32,12.05,182.61,188.93
45,55.83,57.77,16.23,11.68,183.48,188.78
46,62.21,59.93,15.87,10.95,183.84,188.78
47,65.0,63.07,15.13,11.33,183.83,189.21
48,67.82,69.88,14.4,10.09,183.83,189.57
49,78.88,75.6,12.89,9.2,184.19,189.14
50,80.07,78.69,9.52,5.28,184.19,189.17
51,87.53,93.77,8.81,4.79,184.19,189.56
52,95.65,102.84,9.15,2.7,185.05,190.85
53,103.18,116.75,8.3,1.2,185.03,191.9
54,120.75,127.72,7.34,0.4,185.03,192.0
55,130.14,128.17,6.31,358.94,185.13,171.48
56,135.61,133.94,4.75,359.32,186.15,154.39
57,140.51,141.01,3.68,359.69,186.3,161.47
58,142.81,142.22,1.95,358.03,185.47,182.11
59,156.44,154.45,1.27,358.04,184.3,186.24
60,160.8,160.21,0.65,358.08,182.06,183.19
61,161.0,162.97,359.43,357.09,180.83,182.83
62,161.83,162.72,357.3,356.14,179.96,183.05
63,164.39,164.17,357.1,354.25,180.13,185.42
64,168.32,171.25,355.46,353.66,181.0,185.96
65,168.55,171.8,354.24,352.66,180.99,185.01
66,171.75,171.64,353.6,352.32,182.21,186.08
67,173.38,172.61,351.87,352.38,183.07,186.48
68,172.37,172.15,350.49,351.79,182.69,185.66
69,172.58,174.73,348.83,350.79,183.74,187.18
70,171.79,175.05,348.48,350.6,183.59,187.34
71,172.39,173.24,348.38,350.5,184.34,187.27
72,171.64,171.65,348.03,350.5,185.2,187.27
73,172.11,170.96,348.54,350.25,185.9,188.84
74,171.29,157.89,348.9,351.45,185.72,191.26
75,171.75,153.5,349.77,354.02,185.57,191.84
76,171.63,151.01,350.03,354.37,185.92,191.39
77,171.5,150.29,350.64,354.36,185.41,191.29
78,171.44,149.19,350.9,354.31,184.56,190.74
79,172.11,149.43,352.26,355.61,182.31,190.75
80,171.98,150.73,353.91,356.89,179.19,190.76
81,170.43,150.97,354.25,358.57,178.29,189.84
82,170.45,151.65,354.57,359.62,177.37,189.08
83,171.75,150.55,355.19,359.62,177.34,188.94
84,170.18,150.26,354.83,359.62,178.23,188.42
85,169.33,151.65,354.83,359.62,178.23,188.26
86,169.33,150.96,354.83,358.94,178.23,188.17
87,169.33,154.54,354.83,359.24,178.23,188.55
88,168.57,158.27,354.47,357.22,179.17,188.47
89,167.95,164.25,353.86,356.19,179.71,189.33
90,167.95,165.44,353.16,354.85,181.46,189.32
91,168.71,167.83,352.82,354.49,182.31,190.26
92,170.1,167.33,353.11,353.89,183.16,190.25
93,170.86,168.12,352.76,353.89,184.03,190.25
94,173.17,172.12,352.76,353.9,184.54,190.15
95,174.01,173.88,352.43,353.24,184.87,190.63
96,172.77,173.89,351.19,353.24,184.87,191.18
97,170.76,172.16,349.54,353.24,185.73,191.1
98,170.79,169.79,349.22,352.12,186.59,191.3
99,170.68,157.82,348.53,353.52,187.8,192.23
100,170.68,154.97,348.53,356.74,187.8,191.02
101,171.92,157.62,349.09,359.67,188.49,190.01
102,171.91,160.34,349.38,1.82,187.62,189.34
103,171.91,160.45,349.38,2.49,187.13,189.34
104,173.36,161.3,349.95,4.31,185.44,188.9
105,174.75,160.79,350.59,4.73,184.37,188.35
106,173.38,160.02,350.28,5.16,183.52,187.92
107,174.11,161.91,350.6,6.95,182.66,187.1
108,173.36,163.42,350.6,7.71,182.1,187.19
109,172.72,164.22,350.32,7.71,181.18,187.19
110,173.54,164.99,350.76,7.69,180.26,187.06
111,174.29,164.04,350.74,7.39,180.31,186.23
112,174.23,164.63,350.67,7.4,179.7,186.23
113,174.98,163.09,350.65,6.7,179.76,186.23
114,174.98,164.05,351.01,6.78,178.82,184.87
115,174.98,164.2,351.36,6.08,177.87,184.87
116,174.98,165.27,351.38,6.08,177.8,184.87
117,174.23,165.92,351.38,6.09,177.8,184.87
118,174.23,166.59,351.38,6.1,177.8,184.87
119,174.23,165.24,351.03,4.98,178.8,186.0
120,173.54,167.66,351.09,5.66,178.84,186.0
121,173.48,166.11,350.65,4.98,179.76,185.43
122,172.74,165.23,350.65,4.69,179.8,184.92
123,172.08,162.3,350.01,2.89,180.34,185.88
124,171.33,161.49,349.68,2.5,181.21,186.31
125,171.33,159.77,349.7,1.68,181.7,187.22
126,172.08,159.2,349.7,1.25,182.25,187.64
127,172.7,159.45,349.99,0.86,183.15,187.91
128,172.06,158.65,349.35,0.86,183.7,187.91
129,171.3,158.65,349.35,0.86,183.7,188.47
130,171.97,158.65,349.64,0.47,184.59,189.42
131,171.21,157.89,349.64,0.1,184.59,189.84
132,171.21,158.57,349.29,0.39,185.47,190.22
133,171.21,158.57,349.29,0.37,185.47,190.25
134,170.51,158.47,349.29,0.28,185.47,191.15
135,170.56,158.49,349.29,0.67,185.47,190.22
136,169.83,158.49,349.29,0.67,185.47,190.22
137,171.18,159.17,350.22,0.96,184.59,190.6
138,171.18,159.42,350.22,0.94,184.59,190.6
139,171.18,159.42,350.22,0.94,184.59,190.6
140,171.18,159.42,350.22,1.33,184.59,189.65
141,171.18,159.42,350.22,1.34,184.59,189.51
142,171.18,159.42,350.19,1.34,184.62,189.51
143,171.14,158.49,350.19,1.07,184.62,189.12
144,171.2,158.36,350.28,0.4,185.11,189.56
145,171.2,158.71,350.28,0.5,185.11,188.79
146,171.84,159.67,351.27,0.87,183.71,188.67
147,173.21,159.43,351.88,1.29,183.74,188.25
148,173.95,159.43,352.28,1.29,182.87,188.25
149,173.21,157.25,352.28,0.69,182.33,186.89
150,173.95,155.81,352.61,0.4,181.47,186.5
151,175.33,156.94,353.24,1.85,180.93,185.13
152,176.07,159.11,353.24,3.24,180.93,185.24
153,176.78,159.8,353.57,4.38,180.01,184.69
154,176.78,161.2,353.57,5.78,179.44,184.69
