frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
99,222.38,238.01,345.19,16.79,278.48,262.08
100,219.34,238.45,343.96,17.57,285.59,242.87
101,220.57,238.75,343.38,17.82,292.41,249.85
102,217.21,234.33,344.62,18.79,280.15,246.08
103,217.0,226.66,351.07,19.0,255.16,211.71
104,216.77,224.66,351.89,18.9,239.71,204.62
105,213.9,215.92,353.43,16.8,192.61,186.58
106,212.25,212.12,354.55,15.19,206.69,192.39
107,210.13,208.04,355.16,14.52,185.79,182.11
108,205.84,205.68,354.97,13.99,184.46,180.16
109,202.85,203.29,354.76,14.38,184.19,179.01
110,194.2,202.23,358.25,16.62,184.79,181.62
111,192.52,202.25,359.4,16.91,187.03,183.53
112,185.21,197.98,3.02,17.91,182.84,178.89
113,187.46,197.47,7.24,18.85,181.98,178.49
114,188.88,192.9,7.61,19.37,180.31,179.56
115,185.6,190.99,6.45,19.61,179.95,179.03
116,175.64,190.67,0.93,18.58,179.76,177.11
117,176.11,186.93,359.63,19.25,180.21,175.68
118,173.23,186.02,0.43,21.54,179.86,176.24
119,174.77,186.22,0.69,22.19,180.42,176.66
120,176.04,184.94,3.19,23.14,180.29,177.71
121,179.41,186.35,3.89,23.41,180.98,177.58
122,179.88,187.38,4.18,24.72,180.5,176.97
123,181.25,189.62,8.83,26.29,179.56,177.13
124,185.17,190.73,9.09,27.03,179.74,177.09
125,186.47,191.66,8.87,27.69,180.15,176.8
126,183.42,191.6,4.47,28.1,180.86,175.57
127,184.58,191.47,4.04,28.39,180.31,176.04
128,182.6,191.87,2.92,28.6,180.78,174.94
129,183.52,192.47,3.73,28.96,180.86,174.06
130,182.19,194.15,5.89,29.45,180.58,174.23
