,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
86,295.62,315.19,338.8,355.58,178.99,168.28
87,293.41,315.69,339.15,357.17,179.2,168.15
88,292.07,315.37,339.61,358.89,179.89,168.55
89,284.11,311.45,340.58,4.92,178.57,169.37
90,281.92,308.44,340.19,6.29,177.59,169.75
91,275.31,290.19,339.37,4.53,175.88,170.8
92,271.19,286.65,338.51,4.4,175.35,171.75
93,270.31,287.31,338.23,5.18,175.51,172.19
94,257.37,280.36,343.05,10.7,175.91,172.94
95,256.92,276.74,342.93,9.12,176.73,173.48
96,257.08,273.23,348.45,11.6,178.65,173.6
97,255.57,273.18,348.51,10.39,179.19,172.88
98,255.81,273.8,348.33,10.53,179.28,172.32
99,250.96,266.16,349.66,11.74,180.93,173.71
100,249.59,263.54,351.28,12.33,181.79,174.3
101,239.17,239.63,349.93,15.54,184.03,174.44
102,235.87,238.54,349.71,16.79,184.18,174.8
103,236.47,238.46,349.52,17.01,184.47,174.58
104,227.07,228.84,349.8,17.11,185.0,175.15
105,226.77,227.92,350.51,17.49,185.32,175.27
106,219.88,224.07,351.0,17.67,185.23,175.68
107,218.25,224.1,351.28,17.81,185.2,176.34
108,217.48,224.35,351.49,18.16,184.75,176.14
109,214.93,220.68,352.37,18.54,185.0,175.83
110,213.48,219.28,352.8,17.79,185.08,175.81
111,207.54,214.73,352.69,16.41,185.42,176.5
112,206.38,212.63,353.33,15.98,186.12,176.4
113,206.44,210.94,353.63,15.19,186.27,175.79
114,204.51,205.9,354.15,14.71,186.26,174.78
115,203.65,204.0,353.9,14.52,184.11,174.58
116,200.11,202.17,354.2,15.42,185.24,175.09
117,199.35,201.28,354.17,15.47,185.74,176.45
118,200.3,201.87,354.52,15.82,186.58,176.93
119,201.82,200.23,356.81,17.33,188.62,178.13
120,203.28,199.59,358.21,17.4,189.76,176.86
121,202.38,199.11,358.13,17.75,190.48,176.79
122,199.77,198.75,357.1,17.61,187.18,176.2
123,199.37,198.86,357.01,17.47,188.01,175.74
124,200.65,199.34,357.74,18.3,188.86,177.09
125,200.63,199.16,357.82,18.32,189.52,176.54
126,201.47,198.43,357.23,18.52,191.62,177.63
127,201.95,197.91,357.56,18.31,192.77,177.24
128,201.25,198.59,356.85,18.67,189.9,177.11
129,201.0,199.29,355.09,19.09,189.96,177.66
130,201.69,199.51,355.5,19.11,189.3,177.85
131,201.47,199.78,355.6,19.64,189.4,176.7
132,201.38,200.25,355.62,19.93,189.33,176.71
133,200.16,200.04,355.24,19.95,189.05,175.96
134,199.44,200.89,354.99,21.08,190.84,177.68
135,198.74,201.35,354.32,21.49,192.26,178.52
136,198.71,200.92,355.01,22.41,192.77,178.17
137,198.84,200.8,355.42,22.21,193.18,178.82
138,197.44,200.92,354.95,22.17,192.95,179.33
139,197.21,200.89,355.22,21.96,192.97,179.45
140,196.93,200.89,355.15,22.44,193.29,179.91
141,196.45,201.13,354.41,23.21,193.8,180.21
142,193.73,200.77,353.35,23.39,194.16,180.24
143,192.93,200.59,353.1,23.48,194.07,180.41
144,193.01,200.82,352.73,22.86,194.8,180.48
145,192.75,201.04,353.07,23.15,195.06,180.67
146,192.83,201.24,353.37,23.14,195.04,181.22
147,191.75,201.96,352.99,23.6,195.18,181.46
