frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
65,319.52,13.09,315.73,16.53,183.12,169.96
66,322.52,11.86,317.65,14.68,183.68,170.17
67,322.92,12.06,317.79,13.95,184.33,170.44
68,323.42,12.38,318.47,13.8,184.29,170.54
69,324.99,12.66,319.04,13.58,184.48,171.02
70,325.57,12.78,319.28,13.5,184.7,171.07
71,324.69,12.32,321.73,12.67,184.71,171.19
72,324.73,12.31,323.42,12.34,184.88,171.18
73,324.58,12.28,323.84,12.05,184.87,171.05
74,323.04,11.7,324.79,11.3,184.46,171.52
75,322.66,12.06,325.14,11.68,183.97,171.53
76,321.77,10.96,324.76,11.6,183.6,170.3
77,321.99,11.26,325.05,12.11,183.39,170.3
78,322.3,11.26,325.35,12.02,183.22,169.89
79,321.76,10.68,326.41,11.61,183.59,170.56
80,321.51,10.53,326.3,11.62,183.07,170.45
81,319.23,10.24,327.97,13.07,181.83,170.7
82,318.65,9.88,329.5,12.48,181.9,170.79
83,318.49,10.14,330.5,13.21,181.62,170.34
84,317.26,11.07,332.26,14.29,180.7,168.97
85,316.85,11.85,332.06,15.37,181.26,169.23
86,312.16,11.43,336.01,17.54,180.34,169.71
87,310.21,11.38,336.31,17.18,180.86,170.31
88,311.47,11.32,335.46,17.31,181.17,170.3
89,304.79,10.9,336.47,19.57,181.02,170.26
90,303.98,11.11,336.97,19.79,181.66,170.31
91,296.49,10.13,335.21,22.97,182.89,170.82
92,296.94,7.89,334.45,23.6,183.55,171.18
93,294.54,8.15,333.91,23.11,184.27,171.6
94,286.48,5.1,335.61,22.5,184.71,172.52
95,285.06,4.86,337.46,22.35,184.71,172.07
96,279.06,1.43,341.21,22.48,182.99,170.85
97,275.87,359.79,340.24,22.48,182.72,170.26
98,270.68,359.41,339.54,22.69,182.21,170.12
99,258.89,344.58,341.24,23.97,183.0,171.46
100,255.22,338.71,342.17,23.57,183.33,172.12
101,240.03,209.98,339.59,25.32,180.85,173.56
102,238.21,203.49,338.12,23.91,182.26,174.9
103,238.94,204.0,337.49,23.34,183.17,174.61
104,230.56,200.2,339.79,28.59,183.67,174.71
105,227.93,200.29,339.4,27.83,183.72,175.37
106,222.01,200.64,341.0,27.94,182.15,173.62
107,222.36,200.61,341.85,28.13,181.86,172.73
108,222.93,201.05,342.16,28.54,181.42,171.76
109,215.11,199.41,341.91,27.98,180.48,170.93
110,213.19,198.93,341.5,27.75,180.32,170.52
111,209.72,196.41,342.4,25.63,180.62,170.69
112,209.02,195.26,342.5,25.39,180.69,169.7
113,209.44,194.57,343.13,26.25,180.55,167.87
114,206.28,191.31,343.83,24.21,180.83,167.94
115,206.7,190.26,344.35,23.6,180.97,167.93
116,198.85,188.1,345.58,22.22,181.15,167.95
117,198.8,187.89,346.0,21.99,181.14,167.08
118,200.51,187.43,346.46,21.85,181.12,167.05
119,197.77,184.63,347.88,20.5,180.73,167.28
120,197.54,184.02,348.58,20.22,180.56,167.26
121,196.07,181.3,349.96,19.25,180.54,167.15
122,196.17,180.95,350.48,19.16,180.82,167.42
123,196.04,180.92,350.71,19.2,181.02,167.59
124,194.67,180.95,352.18,19.37,182.58,169.03
125,189.06,180.94,353.82,19.57,182.7,169.76
126,192.27,181.0,356.0,20.6,181.74,169.45
127,194.01,181.05,356.79,20.77,181.4,169.64
128,191.45,181.13,356.95,20.92,181.59,169.74
129,183.85,180.62,2.06,21.5,182.01,170.16
130,191.26,180.3,2.09,21.72,182.44,170.24
131,185.98,179.62,2.83,23.02,182.23,170.3
132,185.61,179.52,3.92,23.45,181.76,168.31
133,183.44,180.0,2.59,23.82,181.09,167.4
134,185.31,181.71,359.46,24.96,181.4,168.51
135,183.65,182.5,0.18,24.89,180.62,168.46
136,187.97,183.42,358.8,26.01,178.57,167.69
137,189.42,182.99,358.03,25.92,178.98,167.14
138,190.42,182.91,357.73,26.04,178.87,166.78
139,189.32,183.71,359.0,27.15,179.54,167.58
140,186.65,182.7,358.75,26.9,179.93,167.65
141,187.98,182.73,358.6,27.15,180.01,167.33
142,188.08,182.47,357.66,27.15,179.54,167.18
