frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
174,177.09,209.91,357.25,27.25,186.28,177.7
175,176.12,214.4,357.17,27.09,186.77,177.81
176,172.94,210.84,353.32,25.72,186.56,177.13
177,185.58,213.54,356.51,26.61,189.31,179.0
178,178.71,201.82,355.24,27.69,187.11,177.99
179,190.32,203.2,359.12,25.47,190.27,178.46
180,189.75,197.54,359.77,24.52,188.37,174.32
181,183.69,193.87,357.1,23.99,190.29,174.93
182,181.4,190.01,356.55,25.47,187.74,175.67
183,175.17,181.42,354.1,27.51,183.61,176.48
184,180.09,199.56,356.09,28.09,183.86,177.48
